timestamp,measured_power_dBm,standard_deviation
789.6,-69.299941,0.013124
793.7,-69.297443,0.009440
797.7,-69.309425,0.007680
801.7,-69.303805,0.010037
805.7,-69.306879,0.013397
810.0,-69.305505,0.014509
814.0,-69.291477,0.009545
818.1,-69.308735,0.005173
822.1,-69.303908,0.004931
826.1,-69.305933,0.004210
830.1,-69.303872,0.006700
834.2,-69.305682,0.004482
838.2,-69.310936,0.006790
842.3,-69.307000,0.002942
846.3,-69.313106,0.003117
850.4,-69.311196,0.002380
854.4,-69.308999,0.005531
858.5,-69.310261,0.005752
862.5,-69.304981,0.004388
866.5,-69.312616,0.002743
870.6,-69.310516,0.003209
874.7,-69.311136,0.003121
878.7,-69.306670,0.005749
882.7,-69.308380,0.005219
886.7,-69.301269,0.004810
890.8,-69.300998,0.008969
894.8,-69.297197,0.008644
898.8,-69.299690,0.004295
903.4,-69.305166,0.003382
908.3,-69.301856,0.004023
