timestamp,measured_power_dBm,standard_deviation
293.7,-41.630927,0.001871
297.7,-41.629169,0.002032
301.7,-41.631230,0.001847
305.7,-41.633175,0.002061
309.8,-41.632513,0.002017
313.8,-41.629827,0.002185
317.8,-41.631923,0.002782
321.8,-41.633232,0.002040
325.8,-41.631953,0.001733
329.8,-41.629594,0.001864
333.9,-41.630420,0.002294
337.9,-41.633288,0.001853
342.0,-41.632761,0.001619
346.0,-41.633922,0.001980
350.1,-41.633981,0.001804
354.1,-41.636085,0.002184
358.1,-41.635479,0.001940
362.2,-41.630066,0.001788
366.2,-41.630605,0.003058
370.2,-41.638914,0.002594
374.2,-41.640333,0.001870
378.3,-41.638661,0.002242
382.3,-41.640094,0.001607
386.3,-41.638747,0.001797
390.3,-41.638675,0.001699
394.3,-41.639897,0.002561
398.4,-41.641232,0.002170
402.4,-41.640739,0.002105
406.4,-41.642677,0.001852
410.4,-41.641091,0.002143
414.4,-41.645613,0.002151
418.5,-41.645617,0.002238
422.5,-41.648612,0.002744
426.5,-41.649538,0.002081
430.5,-41.649169,0.002202
434.5,-41.649121,0.002652
438.5,-41.652452,0.002447
442.6,-41.654125,0.001816
446.6,-41.651025,0.002167
450.6,-41.656092,0.003143
454.6,-41.656040,0.002094
458.6,-41.656187,0.002724
462.7,-41.656682,0.001631
466.7,-41.655610,0.002404
470.7,-41.659205,0.002259
474.7,-41.658140,0.002445
478.7,-41.657775,0.002800
482.8,-41.660194,0.002307
486.8,-41.657254,0.002424
490.8,-41.657647,0.002127
494.8,-41.660096,0.002179
498.8,-41.659399,0.001866
502.9,-41.655202,0.002164
506.9,-41.657698,0.002240
510.9,-41.652883,0.002437
514.9,-41.656622,0.002534
518.9,-41.656061,0.002675
522.9,-41.655350,0.001564
527.0,-41.656092,0.002016
531.0,-41.655056,0.002445
535.0,-41.656161,0.003596
539.0,-41.654892,0.003175
543.0,-41.655338,0.001974
547.0,-41.651795,0.001693
551.1,-41.648439,0.002244
555.1,-41.649847,0.002134
559.2,-41.648583,0.002370
563.2,-41.653789,0.002144
567.3,-41.655864,0.002544
571.3,-41.659572,0.001985
575.3,-41.657725,0.001633
579.3,-41.655285,0.002925
583.3,-41.657709,0.002364
587.3,-41.657465,0.002327
591.4,-41.664139,0.002804
595.4,-41.663647,0.002713
599.4,-41.658228,0.002640
603.4,-41.659948,0.002414
607.5,-41.657239,0.001668
611.5,-41.651533,0.002720
615.5,-41.654446,0.003447
619.6,-41.660683,0.003159
623.6,-41.662250,0.001790
627.6,-41.663269,0.001897
631.6,-41.662964,0.002290
635.7,-41.667113,0.002541
639.7,-41.664935,0.002692
643.7,-41.666080,0.002231
647.7,-41.665922,0.002554
651.7,-41.663266,0.001922
655.8,-41.662304,0.002792
659.8,-41.662774,0.002198
663.8,-41.663263,0.003322
667.8,-41.660494,0.002795
671.8,-41.660566,0.001345
675.9,-41.660513,0.002633
679.9,-41.658341,0.003393
683.9,-41.657332,0.003333
687.9,-41.660206,0.001888
691.9,-41.665823,0.002724
695.9,-41.661879,0.002954
700.0,-41.662690,0.001848
704.0,-41.658107,0.002746
708.0,-41.660086,0.003146
712.0,-41.662547,0.002776
716.0,-41.658977,0.001751
720.1,-41.658844,0.002284
724.1,-41.657424,0.002089
728.1,-41.665440,0.003382
732.2,-41.666095,0.002033
736.2,-41.661300,0.002958
740.2,-41.662610,0.003144
744.2,-41.665626,0.002567
748.2,-41.662661,0.001992
752.2,-41.661938,0.002708
756.3,-41.661766,0.003017
760.3,-41.653302,0.002524
764.3,-41.657438,0.002329
768.3,-41.657574,0.001832
772.3,-41.657882,0.002900
776.4,-41.655809,0.001988
780.4,-41.648900,0.002477
784.4,-41.643962,0.001244
788.4,-41.645219,0.001890
792.4,-41.644816,0.002810
796.5,-41.643827,0.002804
800.5,-41.643372,0.002161
804.5,-41.648104,0.002118
808.5,-41.648194,0.001626
812.5,-41.653857,0.002118
816.6,-41.651058,0.002823
820.6,-41.648113,0.002314
824.6,-41.647556,0.001778
828.6,-41.648230,0.001996
832.6,-41.647977,0.002009
836.7,-41.652275,0.003726
840.7,-41.654142,0.003457
844.7,-41.651171,0.002607
848.7,-41.656316,0.002463
852.7,-41.655059,0.002412
856.7,-41.655352,0.002514
860.8,-41.661099,0.004080
864.8,-41.665255,0.001935
868.8,-41.665341,0.002369
872.8,-41.668178,0.002586
876.8,-41.666730,0.002896
880.9,-41.663589,0.002452
884.9,-41.667231,0.002850
888.9,-41.664794,0.001660
892.9,-41.664232,0.002198
896.9,-41.664157,0.002464
901.0,-41.666322,0.002363
905.0,-41.662024,0.002127
